,Date_imp,Date_imp_d,Cluster,Category_name,name,price,disc_price,merchant,condition,Disc_percentage,isSale,Imp_count,brand,p_description,currency,dateAdded,dateSeen,dateUpdated,imageURLs,manufacturer,shipping,sourceURLs,weight,Date_imp_d.1,Day_n,month,month_n,day,Week_Number,Zscore_1,price_std
24165,2017-07-26 15:00:00,2017/07/26,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/26,Wednesday,7,July,26,30,-0.5445196440505761,88.82566531615625
24166,2017-07-20 22:00:00,2017/07/20,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/20,Thursday,7,July,20,29,-0.5445196440505761,88.82566531615625
24167,2017-07-22 06:00:00,2017/07/22,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/22,Saturday,7,July,22,29,-0.5445196440505761,88.82566531615625
24168,2017-07-21 02:00:00,2017/07/21,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/21,Friday,7,July,21,29,-0.5445196440505761,88.82566531615625
24169,2017-07-24 15:00:00,2017/07/24,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/24,Monday,7,July,24,30,-0.5445196440505761,88.82566531615625
24170,2017-07-21 13:00:00,2017/07/21,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/21,Friday,7,July,21,29,-0.5445196440505761,88.82566531615625
24171,2017-07-23 03:00:00,2017/07/23,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,562.0,562.0,ebay.com,New,0.0,No,7,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-26T15:00:00Z,2017-07-20T22:00:00Z,2017-07-22T06:00:00Z,2017-07-21T02:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-23T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/23,Sunday,7,July,23,29,-0.5445196440505761,88.82566531615625
24172,2017-07-15 21:00:00,2017/07/15,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/15,Saturday,7,July,15,28,-0.5748378125428418,88.82566531615625
24173,2017-07-17 17:00:00,2017/07/17,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/17,Monday,7,July,17,29,-0.5748378125428418,88.82566531615625
24174,2017-07-14 11:00:00,2017/07/14,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/14,Friday,7,July,14,28,-0.5748378125428418,88.82566531615625
24175,2017-07-15 11:00:00,2017/07/15,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/15,Saturday,7,July,15,28,-0.5748378125428418,88.82566531615625
24176,2017-07-16 22:00:00,2017/07/16,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/16,Sunday,7,July,16,28,-0.5748378125428418,88.82566531615625
24177,2017-07-18 07:00:00,2017/07/18,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,558.33,558.33,ebay.com,New,0.0,No,6,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-15T21:00:00Z,2017-07-17T17:00:00Z,2017-07-14T11:00:00Z,2017-07-15T11:00:00Z,2017-07-16T22:00:00Z,2017-07-18T07:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/18,Tuesday,7,July,18,29,-0.5748378125428418,88.82566531615625
24178,2017-07-27 18:00:00,2017/07/27,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,559.95,559.95,ebay.com,New,0.0,No,1,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,2017-07-27T18:00:00Z,2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7x-Mark-II-20-1MP-Digital-Camera-4-2x-Optical-Zoom-Full-HD-/222147497689%2525252525253Fhash%2525252525253Ditem33b905ced9%2525252525253Ag%2525252525253A4PEAAOSwnNBXZ2gk,11.29 oz 2.9 oz,2017/07/27,Thursday,7,July,27,30,-0.5614548607833129,88.82566531615625
24179,2017-07-27 18:00:00,2017/07/27,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,560.0,560.0,ebay.com,New,0.0,No,2,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-27T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/27,Thursday,7,July,27,30,-0.5610418067166612,88.82566531615625
24180,2017-07-27 03:00:00,2017/07/27,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,560.0,560.0,ebay.com,New,0.0,No,2,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-27T03:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-1066C001-/351972704078%2525252525253Fhash%2525252525253Ditem51f3353f4e%2525252525253Ag%2525252525253A7q8AAOSwUKxYkSaU,11.29 oz 2.9 oz,2017/07/27,Thursday,7,July,27,30,-0.5610418067166612,88.82566531615625
24181,2017-07-26 15:00:00,2017/07/26,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,976.0,976.0,ebay.com,New,0.0,No,1,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,2017-07-26T15:00:00Z,2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Summer-Splash-Sale-NEW-Canon-PowerShot-G7-X-Mark-II-G7x-M2-Digital-Camera-/142043492083%2525252525253Fhash%2525252525253Ditem211273aef3%2525252525253Ag%2525252525253Aw4gAAOSwgY9Xd%2525252525257EKC,11.29 oz 2.9 oz,2017/07/26,Wednesday,7,July,26,30,2.8755680278290328,88.82566531615625
24182,2017-07-27 18:00:00,2017/07/27,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/27,Thursday,7,July,27,30,-0.6192824301146106,88.82566531615625
24183,2017-07-23 03:00:00,2017/07/23,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/23,Sunday,7,July,23,29,-0.6192824301146106,88.82566531615625
24184,2017-07-20 22:00:00,2017/07/20,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/20,Thursday,7,July,20,29,-0.6192824301146106,88.82566531615625
24185,2017-07-22 03:00:00,2017/07/22,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/22,Saturday,7,July,22,29,-0.6192824301146106,88.82566531615625
24186,2017-07-27 03:00:00,2017/07/27,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/27,Thursday,7,July,27,30,-0.6192824301146106,88.82566531615625
24187,2017-07-26 16:00:00,2017/07/26,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/26,Wednesday,7,July,26,30,-0.6192824301146106,88.82566531615625
24188,2017-07-24 15:00:00,2017/07/24,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/24,Monday,7,July,24,30,-0.6192824301146106,88.82566531615625
24189,2017-07-21 13:00:00,2017/07/21,15,"camera, shoot",PowerShot G7 X Mark II Digital Camera with Free Accessory Kit,552.95,552.95,ebay.com,New,0.0,No,9,Canon,"Digital Cameras,Cameras & Photo,All Point & Shoot Cameras,Canon Cameras,All Cameras,Shop Cameras by Brand,Electronics,Camera & Photo,Point & Shoot Digital Cameras,Cameras & Camcorders,Photography,Canon PowerShot G7X II,Point & Shoot Cameras,Body Only,DSLR,Point Shoot Cameras,Cameras",USD,2017-03-01T16:17:10Z,"2017-07-27T18:00:00Z,2017-07-23T03:00:00Z,2017-07-20T22:00:00Z,2017-07-22T03:00:00Z,2017-07-27T03:00:00Z,2017-07-26T16:00:00Z,2017-07-24T15:00:00Z,2017-07-21T13:00:00Z,2017-07-21T02:00:00Z",2018-07-26T15:58:06Z,,,FREE,http://www.ebay.com/itm/Canon-PowerShot-G7-X-Mark-II-Digital-Camera-/191875818733%2525252525253Fhash%2525252525253Ditem2cacb0a4ed%2525252525253Ag%2525252525253ACYMAAOSw44BYdTy6,11.29 oz 2.9 oz,2017/07/21,Friday,7,July,21,29,-0.6192824301146106,88.82566531615625
